user_id,business_id,stars,text,month,year,hour,source
71jNJThM8UT2f9hTalsNWw,hczzraTsDaGJNQV-fnK8hw,5.0,if your in need of hair services see monica shes by  far the best shes been doing my hair for years and i refuse to go to another stylist shes very attentive to your needs and very friendly and easy to talk to she takes her time and really goes above and beyond any expectations,2,2020,17:08:10,Y
GKDBQxitZ14_rN4jPWT5jg,QM6CnjtMLVUyOvIj07XFAw,5.0,im specifically reviewing the benefit brow bar at ulta  i started getting my brows done here with becca who has since moved to another ulta  becca was amazing and i was so sad to see her go  ciara was the woman who took beccas place and at first i was nervous to have a new person but i was quickly relieved  ciara is super friendly always tells you what she is doing before doing it and does a fantastic job  i recently went to another benefit brow bar and the service and end result was far from what i experience with ciara  the only bad thing is she gets booked up fast,3,2020,16:23:37,Y
mNkRXMAV_OV_OIxvcxZ7BA,QM6CnjtMLVUyOvIj07XFAw,5.0,i take great pride in my eye brows i mean they are like the main event on your face i trusted becca to work her magic and im glad i did she did an amazing job i will be back worth the 45 min drive,4,2019,18:28:06,Y
sjL7xVTcLG-RGd1E9uNHtQ,ZsFOwyulu9PMDvA4dtBqsw,1.0,this is the worst experience getting a simple hair trim that i have ever had in my 30 years of existence please the for love of god do not let david touch your head my hair is knotty horribly cut and the blow dry was one that my 2 year old could do better i promise im not exaggerating oh and he was an hour late to my appointment horrible,1,2021,19:52:29,Y
6Ah8xHV3S2-VLFqeRss0eQ,hczzraTsDaGJNQV-fnK8hw,5.0,i cannot say enough good things about britt i went in needing a color correction and walked out knowing who i will be coming to see moving forward she took the time and listened to what had gone wrong with the previous color and what i was really looking for she was very friendly and down to earth she didnt make me feel bad for my lack of hair care but instead gave suggestions to improve my day to day routine if youre looking for a new stylist i highly recommend her,1,2019,22:02:43,Y
_dVpTx8yzM5JZxCoDslO6g,hczzraTsDaGJNQV-fnK8hw,5.0,i havent been wearing lipgloss with my mask and didnt realize i forgot to bring any with me for a date until i was in route 20 minutes away from home  ulta to the rescue  multiple associates not only asked if needed help suggested brands and then colors within the brand that would work best for me  when i told the associate i wore buxom before but couldnt remember the color without seeing the names she guessed it on the first try  i had mentioned i was looking for a mini or sale item since it was literally just needed for today and she helped me find an item that fit my needs perfectly  thanks so much to the attentive and knowledgeable staff for saving the day,9,2020,03:17:25,Y
iRXnJMgDIHnFPKhUvE3ABA,tGaPlSDHzEGHKnJkEdnDEQ,5.0,okay so im new to the makeup world and i stopped into ulta after a few youtube tutorials because i was inspired to give it a try lead cashier brandon was happy to assist me during my visit helping me pick out the best products as well as giving me a few tips and pointers along the way i am happy with everything that i purchased and i look forward to coming back to this location again thanks brandon for all of your help,8,2021,20:26:31,Y
fiGSeA6Cew0IfPy0w2IZMg,Qf3FVkWVUFpVKwHaB6_iQg,2.0,"i love this store to shop in but i had the worst experience getting my makeup done i had called to ask about contouring and they told me i needed to make an appointment so i did 

in the past i have had stuff done at sephora and as long as you purchase x amount of dollars in makeup the tutorial is free i assumed it was the same here but that was not the case

this woman did my makeup and not well she didnt show me how to contour at all my makeup was cakey and i looked like a ghost the worst part was the 50 price tag for the bad makeup job someone should have been upfront about the cost 

i will never come back here for any kind of makeup in the future sephora will be getting all of my business",3,2019,13:41:10,Y
_1mdDKWNFYc5BbMaU1VNSw,QM6CnjtMLVUyOvIj07XFAw,5.0,"im leaving this awesome feedback for my stylist jenna this girl is the best when it comes to keratin treatments originally i came in to have my keratin done by another stylist and it didnt work out it was an expensive treatment and keratins are very different from brand to brand so i think there was confusion on what this particular brand needed to go in successfully and then there was some misinformation about after care so of course the keratin didnt stay in it washed out right away and looked bad ive had keratin treatments many times before and knew it wasnt right so i got in touch with the salon manager and was assigned to jenna 
needless to say jenna busted a to make it right for me she did a fantastic job and really made sure every step was correctly done every single step of the way she made sure i had the right after care products and gave me advice on how to make the keratin treatment last for the full 90 days and then some if i am diligent  jennas super fun and hilarious personality was just icing on the cake she is awesome and i had a blast hanging out with her while i had the treatment jenna will always be my stylists so long as i live in this area if you are lucky enough to get an appointment with jenna make sure you leave this girl a huge tip because she deserves it i just hope im able to get another appointment with her after this very positive review",2,2020,15:35:28,Y
MEA3tCUT9O1VtUBUIvCQog,hczzraTsDaGJNQV-fnK8hw,5.0,jessica was simply amazing she made me feel comfortable and at ease with an awesome cut 5 stars all the way ,7,2019,02:50:19,Y
3C5LYY-gSGn6FwjWHK6ROA,QM6CnjtMLVUyOvIj07XFAw,5.0,jenna does a fabulous job  be sure to make an appointment with such a professional  everyone at the salon was courteous and friendly ignore any of the poor reviews i highly recommend this location,1,2019,17:42:21,Y
RhhXd0sbHG0Ab26kd6mvrw,yqjA_Sd1c_aYPyaDyz3wbQ,4.0,bribre was so helpful on the phone  i was trying to make a makeup appointment online but the system was down she took my info and called me back asap to confirm it i know it sounds like a little thing but to me it meant a lot and i just wanted to say thank you ,2,2020,20:12:09,Y
uzI6tzdRsqVTvQtYT6zqyg,yqjA_Sd1c_aYPyaDyz3wbQ,1.0,generally speaking there is no comparison to this chain and sephora because the employees do not have deep product knowledge in the walnut st store today i tried to buy something but apparently i was invisible to the cashier shortish brown curly hair caramel skin who did all she could to avoid looking at me ie fiddling with stuff when i asked her if she would ring me up she looked at me as if id asked her to wipe my bottom i left without making my purchase,8,2019,18:17:42,Y
R4i1NAYfuBl0vtkCyb-XHg,hczzraTsDaGJNQV-fnK8hw,5.0,melissa sunshine is the best she took her time with my long curly hair educated me on so many products and was super cool i recommend her 100,10,2021,17:35:52,Y
iiJVgT2SlOoXX0xIfmrD_Q,Qf3FVkWVUFpVKwHaB6_iQg,5.0,well organized large store with super helpful staff crystal was super nice and checked with other staff to ensure she provided all best options for my needs definitely be back ,2,2021,03:31:09,Y
vOJo2x_vblf6Jtcrv0dc6A,Qf3FVkWVUFpVKwHaB6_iQg,3.0,service here is always a hit or miss sometimes youll get awesome service ive been helped by super friendly employees who go out of their way to help me find what im looking for other times ive had people who seem to have started their first day ever working in customer service and lack common sense on top of it ive picked up online orders without a problem quick in and out and ive gone to pickup online orders and been told to go to the online pickup counter only to watch the same employee stand there with no one to help while their coworkers are busy then come over to help me 2 minutes later reaching in a bin to hand me my order ultas products are usually good but service is inconsistent to say the least,11,2020,16:55:59,Y
gD1xWhjdGgF-QMPVIxjOHg,QM6CnjtMLVUyOvIj07XFAw,5.0,it was a little expensive but the staff was very nice too me i was a little disappointed  i didnt git the  james charles palette but love  the store,2,2019,02:39:05,Y
lMBeX82n2LFkHiyfOSO--Q,hczzraTsDaGJNQV-fnK8hw,2.0,please get it together and dont set all the product alarms off to set up your products in the middle of a busy day the sound was so irritating for over 20 min that i couldnt take it and left with nothing you have made shopping during the holiday season and covid worse than it has to be left with nothing,12,2020,19:02:19,Y
A3RQyXVnVN-6_n8WWlnlZQ,Qf3FVkWVUFpVKwHaB6_iQg,1.0,"being in love with make up i have been to many ulta locations from when i lived in florida to now living in indiana this location is by far the worst location i drove far to go to this location due to online saying that a particular item i was looking for was found there when i walked in i was not even greeted or asked if i needed anything which was rude i had to keep looking around for someone and when i got someones attention they looked super annoyed i asked for the product because it was not on the stand the employee walked away for 30 seconds and came back and said that sometimes it takes time to receive stuff and that they could not find it which i found impossible since she walked away for 30 seconds she advised i called in the morning and see if they got the shipment 

i called this morning and the person picked up the phone saying hello in a rude way i explained what i was looking for and she said yeah no it isnt here and i said oh okay and then she hung up no how else can i help you let me see where else you can get this product i have never seen such rude employees corporate needs to fix this store",8,2020,14:40:01,Y
3rQu26a-zgGkzWCmUhcsZA,Qf3FVkWVUFpVKwHaB6_iQg,3.0,i came in here to get help picking out a new foundation but was paired with a girl who told me to pick out what i wanted to try and shed color match me but 1 all of the colors she picked out did not match me and 2 i didnt know what i wanted which is why i came in to ask for expert advice i picked some i didnt like them and asked if i should wipe them off and try others the girl said sure use this she left some container open near me that looked like a lotion and walked away she began helping another customer and never came back it was disheartening and it made my 3060 minute visit take 2 hours finally another worker saw me in despair and rescued me she was patient and kind and i ended up leaving with over  100 dollars in product and brushes i had many other things i came in to grab but since i had already been there for so long i didnt have the patience to search for them,10,2019,19:43:37,Y
cT4URwBWcoShlRyS9rpj2g,yqjA_Sd1c_aYPyaDyz3wbQ,1.0,"not a great experience at all 

i called a month in advance to schedule an appointment for a hair donation and i asked the lady on the phone whose name i unfortunately cant remember if my haircut would be free as many hair salons do free haircuts when customers donate their hair i also asked if ulta would ship my hair to donation organizations i was told yes and yes one month later i came to ulta unprepared to pay for a haircut but i kept five dollars cash in my pocket to tip my stylist 

when the stylist cut my hair she didnt use my natural part in fact she didnt use much of a part at all my hairs new natural part is a crooked middlepartgonewayward part and i have not used it since because of how poor it looks after cutting my hair the stylist washed my hair did some more trimming with the same part and then sprayed a few things in she tried to blow out my hair but i told her i dont like heat

i nearly left the ulta but was then handed a 70 bill with a 20 firsttime discount and a plastic bag with my hair to donate i had to send it out myself 30 minutes of time and zero styling does not cost 70 also i was told on the phone that my cut and the shipping of my hair would be taken care of 

i talked to the manager and she eventually lowered the price to 30 she said that i misheard the woman on the phone and that the woman on the phone must have meant that ulta will ship out my hair for free oddly enough ulta was not shipping out my hair for free anyway so the managers refutation was nonsensical when i asked about adding the 20 firsttime discount to the 30 fee the manager said that going from a 70 cut to a 30 cut was my discount that is not a discount that is me paying the appropriate amount for the cut i received 

i paid for the cut and i kept the cash i set aside for a tip in my pocket one could say that just like how a 30 cut was my discount a 30 cut was a tip i will not be returning to ulta for any beauty needs whatsoever the customer service is ridiculously horrible practically nonexistent",11,2019,05:31:40,Y
IaKgxMrCPq3TULQ6L7YC4w,Qf3FVkWVUFpVKwHaB6_iQg,5.0,im very pleased with how this ulta is hanging covid and infection prevention when you walk into the store you are greeted by a team member wearing a mask they ask you if youve been in since they opened and if not they explain to you how they have changed their operations they dont allow sampling but tell you to find one of them if you need help finding a color match they also have hand sanitizer around the store which they also explain to you they were all so nice and i really appreciate them being so cautious with infection prevention,6,2020,23:19:45,Y
NpPBVXp8sOntZcHm_vvu_A,Qf3FVkWVUFpVKwHaB6_iQg,1.0,ulta beauty salon transformed my platinum blonde hair into a total disgusting rainbow colored swamp disaster it was supposed to be a total blonde appointment which their professional completely ruined and damaged my already platinum hair supposed to be a root touch up not swamp throw up totally disgusting steer clear of the salon for hair color services  httpsyoutubevyuo7b5jqm,1,2020,09:12:13,Y
j2h8731MQN_QYyugsgFX3g,ZsFOwyulu9PMDvA4dtBqsw,5.0,"based on the previous negative reviews i was hesitant to visit this location but it seems to have been updated for the better

it has a fresh and easy to use layout is clean and well organized all the staff members i encountered were friendly positive and professional this store is also fairly large so they have a good selection

overall a good experience",1,2019,17:47:51,Y
2C4-HfkoFRTwDKAlPBN95Q,oJyhIkZY-0BkgtkmK7tRhg,4.0,friendly staff and clean location with ample parking the reason for 4 stars is because its a bit smaller than usual ultas due to which the  collection they carry is lesses than other places,1,2019,00:31:38,Y
8PSMzpkQsHWaYyYlOAczVQ,E85lTnthikYTCxEsi39PWw,5.0,i just got crazy great service from melissa  was looking for a particular eye shadow brush she found what i was looking for and provided different price options thanks my makeup will look great tomorrow,3,2019,22:27:23,Y
pe_VULBGdHfeeB82T4x8mw,DLV4zM60EdyPFafEk88crg,5.0,very happy with ulta in tarpon  i used the hair salon and scotty was great  would recommend for hair and makeup,4,2019,15:06:26,Y
ZvNt89JCLstoE0-0Xd8Tpw,kZJs6j2VrWjNrtx_p2zpiw,1.0,the employee who tested foundation shades on me was so rude repeatedly told me how bad my acne was like i didnt already know  and totally brought down my self confidence never going to this location again,2,2019,20:05:20,Y
iVqu2TxwHI4q-Itr2Uu91w,oJyhIkZY-0BkgtkmK7tRhg,5.0,i love ulta  many products to choose from with very helpful staff its my goto for it cosmetics,5,2019,23:03:16,Y
CAydyfyddhiGOQeT1eNgSA,THOXisAF58kiwXUv0h-w3g,1.0,the lady at the cash register was curt and rude did not get her name but she was wearing a hijab i just asked if instead of crediting my card back for the amount i had returned if she can give it in cash instead  she could have said im sorry but we only credit in the original form of payment she just gladly said no without any explanation like i was a bother ive been to other ulta locations here and on the west coast where i live just visiting my kids here and ive never encountered an ulta employee like her she needs more training in customer service,8,2019,21:16:55,Y
BdcRjzO88Whh5N4PRrc7Dw,E85lTnthikYTCxEsi39PWw,5.0,i came to the salon after following a variety of stylists on instagram to see their work from multiple ulta locations i found travis instagram and kept my eye on it for a bit because i had seen he did work on someone with similar hair color to mine icy blonde it is hard for me to trust someone with my blonde because i am very particular about the way it looks i jumped right in and travis was quick and took every little detail into account my color is exactly how i wanted it to come out in all the right places and ways i am so happy with the job he did and i will definitely be returning to him not only did he nail the color he gave me a beautiful much needed cut definitely suggest him to anyone in need of a stylist who listens and makes you feel comfortable in his hands thank you travis,12,2019,02:15:28,Y
BcDfpiyZirY3FS9OzrsrOQ,E85lTnthikYTCxEsi39PWw,1.0,i had placed an order with them and they said it was delivered on august 14th   i never received it  they sent it to a different address   i called customer service and they said it couldnt be replaced now im out of money  dont shop here or order from them dont waste your time or money  im very unsatisfied,8,2020,18:28:41,Y
mJXHjSvLZVz0OXwHb9U8Ig,THOXisAF58kiwXUv0h-w3g,5.0,i just had an absolutely amazing experience with alecia  i went in needing help with eyelashes due to having no experience with these and she spent a great amount of time explaining from the start to finish process and finding out what would be best for me  her customer service is the best i have seen in a long time  thank you so much,6,2019,14:52:57,Y
CsaEWX-xoiIcRMERyw7jhQ,u_bN8-vC8D7MvkI8RakP4Q,5.0,"alright 

listen  everyone has that one friend that lies to her about her makeup  lauren isnt that girl this young woman ask me if i needed help and assisted till the very end talk about customer service now i am not new to makeup but my brands have been discontinuing shades and i needed to find a replacement trial and error did lauren go through to find me a shade for not just my tone but my age and what i was looking to fade out facial scarring this young woman not only listened but stayed on track cause i am a conversationalist thank goodness for ny attitude she presented me with a new brand a very comfortable and personable experience the greatest part is she didnt throw shade her attitude was positive and energetic and her knowledge was on point for every question i asked not only will i be requesting her when i go back she will ever be my gf in the ear experience 
womenwhouplift thank you ever so much lauren",8,2019,20:44:30,Y
JBNV_jkx-k4RjBvObzOc2g,652tRAf14Mu-2kzPKCeMbQ,1.0,im vacationing in nola and needed to buy my beauty essentials that i didnt feel like flying with so i decided to come here which was a bad idea at first i was looking around for like 3 or 4 minutes to locate the things that i needed and also was reading reviews online of some new products i was looking at but then out of nowhere comes the security guard that lady might as well have holded my items because she was on my ass the whole time i am very light skin and obviously look like a tourist so i can just imagine how she is with the locals lets just say i only bought 2 of the items i needed because i was dieing to get out of there i have never experience that before and really shows the lack of training she has just because the store was empty you do not chase your only customer out the door it really sucks because i saw they had a lot of sales and needed to buy other items she even stood near the cash register i was cracking up inside because what is an old lady going to do if i had decided to steal something she looked like she coul3dnt even run anyways went to sephora right after where they dont care if you spend few extra minutes reading product labels and reviews,6,2019,20:49:45,Y
orgX1nB2ZAAhIuZff_0FJw,RMD5mNJgyQ1FGO_5YDCrzA,3.0,ulta has always been my go to place for all my beauty needs today was no exception except the waiting to be checked out who ever decided they needed two lines should be fired one line always worked i waited in line over 20 minutes not realizing they had  two lines  no one to explain the floor plan as there was only one staff member on the floor plus they had the one line blocked off so you had to go all around the cosmetic stalls to get out if there was a fire this would cause a problem not a happy customer,6,2020,20:23:10,Y
6YTlcaZBus6Z8_TzsS_3aQ,DLV4zM60EdyPFafEk88crg,1.0,i never have a good customer service encounter in this store the girls are just rude and i dont feel comfortable shopping here ive switched over to sephora and love that store and the customer service there is amazing so helpful and so nice,10,2019,16:27:06,Y
7-CwwkBSBTOT-7MsuGp0jg,DLV4zM60EdyPFafEk88crg,5.0,shelby did an amazing job with my blow out  we travel a lot and ulta never disappoints   thank you ,7,2019,00:52:44,Y
rraPohQ5hfkF3wibpoxI7A,TPUFZpI2RWEgJjOmLFtvCA,1.0,the manager at this location is awful she is so rude to me specifically every time i enter the store but i see her being nice to other customers i plan on complaining to corporate i dont appreciate being treated like garbage and its not just me imagining things my husband came into the store with me and he noticed too,6,2019,03:35:01,Y
jbsvMi_sxgfn3ixPgKwvmw,THOXisAF58kiwXUv0h-w3g,5.0,i go to the ulta in marlton nj love the store the salon is great  my stylist is marta and she is the best marta is always very helpful and does a great job cutting and coloring my hair dana in the facial room is great as well the staff is very helpful the boots no 7 representative was especially helpful unfortunately i cant remember her name she was very knowledgeable with the 7 skin care line,6,2019,17:25:40,Y
GcPReuAGgsAnYratjkeTPg,TuMQjYCumnFhWJV2ELwwxQ,1.0,i went to get my eyebrows done at this location at the brow bar the girl who was doing my eyebrows didnt listen to what i wanted she told me that my eyebrows were thick and beautiful but i wanted to go thinner and she did not agree i was so upset after she finished my eyebrows were not twins they werent even distant cousins  i was so sad i will never go back here for my eyebrows the only ulta thats good for eyebrows is the one off los altos,10,2019,00:22:42,Y
kbjiDc5V8Hms3G0b1vQapQ,TuMQjYCumnFhWJV2ELwwxQ,5.0,i went to the salon for kind of a big hairstyle change and im so happy with the cut jordyn was very receptive to what i was looking for and did a wonderful job i love my new style will definitely be going back,11,2019,00:49:50,Y
TwZN-kUsYY9CGuyp-o0hkA,TPUFZpI2RWEgJjOmLFtvCA,5.0,get my eyebrows done at the benefit bar erika is a master and very customer oriented she does a great job,9,2019,21:07:47,Y
UyabmYXaBCl290JqzQ_RBQ,TPUFZpI2RWEgJjOmLFtvCA,1.0,very confused as to why the door says store closes at 900 pm and i show up at 845 to find doors locked and no one in the store pretty sure thats not allowed and will be reporting to corporate,3,2019,03:53:44,Y
-aBvn1t-Ciw48WT5bNucTg,kZJs6j2VrWjNrtx_p2zpiw,5.0,"the ladies at this location are amazing amanda is super friendly and is always happy to help  she is super knowledgeable and personable  

before coming to ulta i had never gotten my eyebrows waxed  ever since i found julia i refuse to go anywhere else i drive 35 minutes across town to see her whenever its time shes so nice and i always leave beyond happy with my eyebrows  im constantly recommending her to friends and family",9,2019,01:45:11,Y
GqPVadRntJxCbrJSiscPUw,u_bN8-vC8D7MvkI8RakP4Q,5.0,great place i love ulta in general but this specific location has employees that are so helpful i have had issues with acne and needing to adjust my skincare and one of their employees provided me with great advice as she has dealt with it herself the skincare she added has helped tremendously the manager was able to rematch me on a foundation i had previously purchased a few months prior and gave me no issues with exchanging the products their employees are extremely knowledgeable about not only makeup but supplements as well this is my main ulta location to go to,6,2021,17:45:47,Y
izkZlYFBUuHYXYs1B70SAA,E85lTnthikYTCxEsi39PWw,1.0,"excuse me im looking for hair lighteners
uh i dunno that area over there

well gee that was super helpful",8,2019,09:30:03,Y
BcDfpiyZirY3FS9OzrsrOQ,E85lTnthikYTCxEsi39PWw,1.0,i might be getting my money back but i will not shop here anymore  im throwing out my rewards card   im very unsatisfied   dont send me any emails   im going to leave all my friends know how bad you do business   ill make sure everybody i know will be told not to shop there,8,2020,18:10:18,Y
9vSWSTyRlcUm4-Q4Yo4Eaw,E85lTnthikYTCxEsi39PWw,2.0,i was expecting a cleaner area when i arrived to pay for my items the cashier doesnt wipe anything down after each guest  the card readerkeypad was sticky why is it sticky were in the middle of a global pandemic people keep it clean,6,2020,18:06:09,Y
qkjZOh3MOHynnJmm-huXsQ,TuMQjYCumnFhWJV2ELwwxQ,5.0,"let me say that the customer service i experienced yesterday was above and beyond my expectations ive shopped at ulta in ca on multiple occasions to buy gifts for familyfriends but never for myself so this visit was a little unusual im in desperate need of a new skincare regimen  since relocating here to reno my flawless soft and evenly complexion skin has transformed into a blemished black spot uneven and roughly textured skin 

there were two ladies who were so knowledgeable of the products and helpful in identifying products for my specific needs so sorry i cant remember your names  you two definitely deserve a shoutout one worked at clinique in the past and the other young lady had short curly hair 

anyhow i was thoroughly impressed to learn that you are not simply salespersons you actually have a good breadth of knowledge of your products

hopefully youll get your shipment eye cream product  in this week  again thank you for the exceptional customer service",8,2020,15:14:52,Y
D9DAN2M_kH-98ZhADxUrWQ,E85lTnthikYTCxEsi39PWw,4.0,"roxy did my hair today  i got a complete new look cute cut perfect colori am super happy

thanks for your patience and skill i love it and will be back",9,2019,21:55:21,Y
ol8nrpVUfViA2coGNQGmuw,RMD5mNJgyQ1FGO_5YDCrzA,1.0,"over the past two weeks i have gone into this ulta store and both times have been treated like literal garbage 

on the first trip was in the morning i was going in for a new shampoo and conditioner combo i was about to run out of the kenra that i use and wanted to try something new i wanted to go for something either vegetarian or vegan im trying to cut back on harsh chemicals on my skinbody i was in the store in the hair section for about 20 mins no one ever greeted me and there was no one to help me i ended up getting frustrated and leaving without purchasing because i wasnt helped at all 

then the second trip was mid day at about 2pm i went in for makeup wipes and a new cleanser again something either vegetarian or vegan i walked in and there were about 5 girls gossiping about one lifted her head and said hello then went back to their convo i found my makeup wipes and was roaming around the non elite brands and the elite brands every single employee was gossiping giggling and not paying attention to the many customers that were roaming around with a blank confused looks on their faces myself being one of them 

i know a lot about makeup and both times i went without a beat face and my hair up im not sure if they are profiling women that already have makeup on or if i just caught bad timing however i have never been treated like this in any other ulta stores other ulta stores are nice friendly and helpful not looking like a bunch of cliques of girls",4,2019,18:50:25,Y
MffUZOdQBTUXbA5J0fqzcg,DLV4zM60EdyPFafEk88crg,1.0,no surprise on the bad reviews absolutely horrible customer service actually there was none  first and last time at this location  worst ulta i ever walked into  no hello or  thank you can i help you  nothing after checking out i was thrown my receipt nothing said  they certainly were not busy stay away from here ill order online or drive to another location just rude employees,11,2019,20:45:03,Y
WqiRw2dAM3KXMmuhhFxlNQ,oJyhIkZY-0BkgtkmK7tRhg,5.0,love love lauren in the salon she is the best and as a blonde with a sensitive head she knows how to make me as blonde as possible without burning my head,9,2020,19:50:16,Y
Ld0BvBjyABEa7i-u8mNDDw,TPUFZpI2RWEgJjOmLFtvCA,5.0,amazing service provided by olivia and erica not only were we greeted with a genuine welcome  but also  provided exceptional service and knowledge i will definitely go out of my way to visit this team the store was also immaculate thank you so much,1,2021,00:22:19,Y
T3QnEvrHfLMbt-SMkd9Hvg,652tRAf14Mu-2kzPKCeMbQ,1.0,keysha did my hair today and charged me full highlights when all she did was roots she blow dried my hair with me facing the wall so i didnt see the color when i got home my hair looks awful dark and red no highlights its a joke when i i had to pay full highlights will never go back wasted 185 wish there was a negative star here,8,2019,22:35:30,Y
wA7V8Ijgbv-16rmnwW-hjA,TuMQjYCumnFhWJV2ELwwxQ,5.0,i went to ulta to exchange two products that were color matched wrong two weeks prior jenniferat least that was the name on the receipt helped me and she was amazing she helped me find the right color by color matching and spent a lot of time with me helping me locate the perfect products she helped me exchange two and assisted me in finding 3 additional products she had great customer service and was more than happy to help answer all of my questions it was a great experience overall,2,2020,00:39:21,Y
MgdxPDByW3MF5UKx5ZYDMw,E85lTnthikYTCxEsi39PWw,1.0,there is always a line to the back of the store no matter what time you are there they only have one or two people at the register and the managers and other staff walk around and dont come help the line move poor management there will go to sephora instead,4,2019,00:04:15,Y
itHySBpca5vLhSwqEKcDPQ,DLV4zM60EdyPFafEk88crg,5.0,i have gotten my eyebrows done here my facials and my hair i do keratin treatments my cuts and color here the staff is so knowledgeable and friendly shelby is absolutely wonderful,2,2019,13:25:37,Y
JyKwPlvk13yloRNmo0PlFA,u_bN8-vC8D7MvkI8RakP4Q,1.0,im very disappointed in this store i believe it was a manager she had red hair and i had returned a make up item without a receipt i have purchased items from ulta for a long time  but i felt like i was being treated very poorly this manager reluctantly returned my item and acted like she was doing me a major favor i have sent many customers here and i have been a loyal customer myself more importantly when i turned away  they were talking about me and it was very obvious at least have the decency to wait till the customer leaves the store they just acted like a bunch of school girls and im very disappointed in that manager maybe ulta needs to find another manager that doesnt promote gossiping about customers very hurt that i was treated like this,10,2019,16:11:34,Y
3I3OkjBsKFCRXJD8w5X7BA,652tRAf14Mu-2kzPKCeMbQ,1.0,they cancelled a couple of hours before my appointmentafter making an appointment and finding someone to watch my daughter they cancelled with no explanation and said their stylist just had to leave early i will not be rescheduling after going through the trouble of coordinating someone to watch my child so i can go get a haircut only for them to cancel a couple of hours before i go in,7,2021,16:27:23,Y
iTxduARpfuANORGnC401ZQ,E85lTnthikYTCxEsi39PWw,5.0,i went in ulta to get a product to cover my blemishes for an event i was going to i usually dont wear makeup so i had no clue what to ask for latifah was a life saver she helped me find a product that covered my blemishes perfectly she was so nice and welcoming thanks latifah,6,2019,22:38:29,Y
WAPlYJl_xAkBYyM9MKZ4sg,TuMQjYCumnFhWJV2ELwwxQ,5.0,got a haircut at the salon here for the first time wanted an a line and the sweet lady kayla that did my hair was very patient with what i wanted and took the time to tweak my hairstyle until it was something i really liked awesome customer service and super patient ,8,2019,07:56:35,Y
0WxLFfMBCHc8NWIquVfDnw,kZJs6j2VrWjNrtx_p2zpiw,1.0,no star should be provided for this establishment my wife and i entered this business to receive her free birthday gift and well lets say we were gifted something elsehorrible customer service im not one to complain but i honestly need to share this with the company and hopefully corporate sees this but the moment we walked in we didnt get acknowledged nor greeted as a matter of fact i did notice the undercover security who couldnt resist to stay in our area and keep her peeking eyes over her mask in our direction it was blatant racism reason for that was every white person who walked in received royal treatment as soon as they entered on the other hand we walked around searching for the product that my wife would be satisfied with and not once did any employee ask if we needed help only attention we received was to make sure we werent stealing thank u ulta for ruining the beginning of my wifes special day by belittling her and not giving her the treatment she deserved i do not recommend this store for people of color mid 30sif youre not white u will not be treated with respect and superior customer service,2,2021,20:08:47,Y
d6zIVWiJyPB6PZuAxVexwg,kZJs6j2VrWjNrtx_p2zpiw,2.0,"i came here with a friend on a saturday night of all times this is a well renown makeupbeauty store chain and boasts many different products 

the decor is very welcoming extremely bright and cheery i can see how this place would be popular with the guys and gals who enjoy this type of thing i came in to buy some stuff for a costume party 

what i am interested in is cleanliness organization and customer service i have to say that this place was lacking in all three the shelves were disorganized some of the makeup samples were mixed in with others and the prices were wrong 

then you have the customer service in the 20 minutes i was there i saw 3 staff people two of whom were idly chatting amidst the aisles and one who was minding the store 

when i asked one of them for help and for some clarification on what the purpose of a product was i found her unhelpful and unprofessional i assume she was acting the way she was because im a man  and she assumed i wasnt going to buy anything when i was",11,2019,16:43:25,Y
ylYrtSNCtadyxaBytwT3yA,TuMQjYCumnFhWJV2ELwwxQ,1.0,this review is for their salon i booked someone who was supposed to be a pro for a signature haircut although she was very friendly i felt like she did the bare minimum i was guiding her through the haircut she barely blow dry my hair and didnt even style it i was her first customer that day and i felt she was already done for the day then when i got home i felt a rat tail on the back of my head so i had to ask my husband to fix my haircut and he found more sides were uneven if she was a pro i think she shouldve know how to cut hair evenly thats pretty much the most basic requirement to be a hairstylist,7,2019,16:03:50,Y
ubRMR3n894XVZ0l7bEGh3A,TuMQjYCumnFhWJV2ELwwxQ,5.0,i have to give it up go kayla who went out of her way to help me  she answered all my question and helped me find the right product we need more people like kayla,5,2021,07:19:41,Y
GdhoQykZAc455cGgILEEiA,TuMQjYCumnFhWJV2ELwwxQ,3.0,i went into ulta today  and ended up being followed around by one of the employees  so i decided to test it out and literally everywhere i walked i would see this dummy 5 seconds later  i totally felt uncomfortable and unwelcome this place needs to teach their employees how to deal with customers,9,2021,09:20:16,Y
13SKo3KPQ-mbEx-yjN2Bvg,652tRAf14Mu-2kzPKCeMbQ,1.0,im not a fan of this ulta location you might get service you might not just depends who is working clean and usually not so friendly staff everyone at this location is usually really rude or they act like you are bothering them if you have a question about anything dont bother go to a different location also dont get your eyebrows done here if they even decide to do them,8,2020,18:16:22,Y
W9kZgeqUS24aVjpAHNGTvg,TPUFZpI2RWEgJjOmLFtvCA,5.0,do you have extra time to shop around and get the sales of all sales they have sale racks that are unbelievable you just have to look around and you will find fantastic bargains it is in the shopping center at the crossroads i say go when its not busy and you can get personal attention like i got today it was marvelous i like when they color match you for your makeup,7,2019,22:57:05,Y
vvd54k2bq34GiRJ10AKZUw,THOXisAF58kiwXUv0h-w3g,5.0,standard ulta has mostly everything and the staff is very nice ive never had any issues here and they are really good at giving suggestions and super friendly,8,2020,23:15:57,Y
